instrumentId,optionName,indexName,expiryInWords,optionType,optionStrikePrice,expiryInDate
57313,BANKNIFTY 26JUN2025 PE 36800,BANKNIFTY,26JUN2025,PE,36800,2025-06-26T14:30:00
43570,NIFTY 28AUG2025 PE 30350,NIFTY,28AUG2025,PE,30350,2025-08-28T14:30:00
57430,BANKNIFTY 26JUN2025 CE 41600,BANKNIFTY,26JUN2025,CE,41600,2025-06-26T14:30:00
58394,BANKNIFTY 26JUN2025 PE 64800,BANKNIFTY,26JUN2025,PE,64800,2025-06-26T14:30:00
71842,NIFTY 28AUG2025 PE 23000,NIFTY,28AUG2025,PE,23000,2025-08-28T14:30:00
58669,BANKNIFTY 26MAR2026 CE 66000,BANKNIFTY,26MAR2026,CE,66000,2026-03-26T14:30:00
55954,NIFTY 03JUL2025 PE 22700,NIFTY,03JUL2025,PE,22700,2025-07-03T14:30:00
59587,FINNIFTY 26JUN2025 CE 22100,FINNIFTY,26JUN2025,CE,22100,2025-06-26T14:30:00
66155,BANKNIFTY 28AUG2025 CE 48500,BANKNIFTY,28AUG2025,CE,48500,2025-08-28T14:30:00
58770,NIFTY 03JUL2025 CE 27600,NIFTY,03JUL2025,CE,27600,2025-07-03T14:30:00
55031,MIDCPNIFTY 31JUL2025 CE 10050,MIDCPNIFTY,31JUL2025,CE,10050,2025-07-31T14:30:00
64706,NIFTY 25SEP2025 CE 31000,NIFTY,25SEP2025,CE,31000,2025-09-25T14:30:00
69996,MIDCPNIFTY 28AUG2025 PE 10475,MIDCPNIFTY,28AUG2025,PE,10475,2025-08-28T14:30:00
38331,NIFTY 17JUL2025 PE 19450,NIFTY,17JUL2025,PE,19450,2025-07-17T14:30:00
68541,FINNIFTY 26JUN2025 PE 26050,FINNIFTY,26JUN2025,PE,26050,2025-06-26T14:30:00
54288,BANKNIFTY 31JUL2025 PE 64800,BANKNIFTY,31JUL2025,PE,64800,2025-07-31T14:30:00
66171,BANKNIFTY 28AUG2025 CE 49200,BANKNIFTY,28AUG2025,CE,49200,2025-08-28T14:30:00
54116,BANKNIFTY 31JUL2025 PE 58000,BANKNIFTY,31JUL2025,PE,58000,2025-07-31T14:30:00
40265,NIFTY 10JUL2025 CE 27700,NIFTY,10JUL2025,CE,27700,2025-07-10T14:30:00
66193,BANKNIFTY 28AUG2025 CE 50300,BANKNIFTY,28AUG2025,CE,50300,2025-08-28T14:30:00
54002,BANKNIFTY 31JUL2025 PE 53500,BANKNIFTY,31JUL2025,PE,53500,2025-07-31T14:30:00
54297,BANKNIFTY 31JUL2025 CE 65300,BANKNIFTY,31JUL2025,CE,65300,2025-07-31T14:30:00
57332,BANKNIFTY 26JUN2025 CE 37900,BANKNIFTY,26JUN2025,CE,37900,2025-06-26T14:30:00
62568,NIFTY 26JUN2025 PE 27450,NIFTY,26JUN2025,PE,27450,2025-06-26T14:30:00
71559,NIFTY 24JUN2027 PE 23000,NIFTY,24JUN2027,PE,23000,2027-06-24T14:30:00
54235,BANKNIFTY 31JUL2025 CE 62400,BANKNIFTY,31JUL2025,CE,62400,2025-07-31T14:30:00
58164,BANKNIFTY 26JUN2025 CE 61900,BANKNIFTY,26JUN2025,CE,61900,2025-06-26T14:30:00
50675,NIFTY 19JUN2025 CE 19850,NIFTY,19JUN2025,CE,19850,2025-06-19T14:30:00
35680,BANKNIFTY 26JUN2025 PE 79500,BANKNIFTY,26JUN2025,PE,79500,2025-06-26T14:30:00
54225,BANKNIFTY 31JUL2025 CE 62000,BANKNIFTY,31JUL2025,CE,62000,2025-07-31T14:30:00
62833,NIFTY 26JUN2025 CE 28400,NIFTY,26JUN2025,CE,28400,2025-06-26T14:30:00
50813,NIFTY 19JUN2025 CE 22150,NIFTY,19JUN2025,CE,22150,2025-06-19T14:30:00
54136,BANKNIFTY 31JUL2025 PE 58700,BANKNIFTY,31JUL2025,PE,58700,2025-07-31T14:30:00
41932,BANKNIFTY 26JUN2025 PE 28000,BANKNIFTY,26JUN2025,PE,28000,2025-06-26T14:30:00
54133,BANKNIFTY 31JUL2025 CE 58600,BANKNIFTY,31JUL2025,CE,58600,2025-07-31T14:30:00
48314,BANKNIFTY 26JUN2025 CE 49500,BANKNIFTY,26JUN2025,CE,49500,2025-06-26T14:30:00
55285,NIFTY 03JUL2025 CE 21500,NIFTY,03JUL2025,CE,21500,2025-07-03T14:30:00
58147,BANKNIFTY 26JUN2025 PE 61300,BANKNIFTY,26JUN2025,PE,61300,2025-06-26T14:30:00
42182,NIFTY 26JUN2025 PE 17550,NIFTY,26JUN2025,PE,17550,2025-06-26T14:30:00
58718,NIFTY 03JUL2025 PE 26600,NIFTY,03JUL2025,PE,26600,2025-07-03T14:30:00
70206,MIDCPNIFTY 28AUG2025 PE 11225,MIDCPNIFTY,28AUG2025,PE,11225,2025-08-28T14:30:00
62814,NIFTY 26JUN2025 CE 28200,NIFTY,26JUN2025,CE,28200,2025-06-26T14:30:00
60364,FINNIFTY 26JUN2025 PE 30600,FINNIFTY,26JUN2025,PE,30600,2025-06-26T14:30:00
50856,NIFTY 19JUN2025 PE 22950,NIFTY,19JUN2025,PE,22950,2025-06-19T14:30:00
55630,NIFTY 31JUL2025 PE 21300,NIFTY,31JUL2025,PE,21300,2025-07-31T14:30:00
53646,BANKNIFTY 31JUL2025 PE 44400,BANKNIFTY,31JUL2025,PE,44400,2025-07-31T14:30:00
71670,NIFTY 28AUG2025 PE 21900,NIFTY,28AUG2025,PE,21900,2025-08-28T14:30:00
54893,FINNIFTY 31JUL2025 CE 29800,FINNIFTY,31JUL2025,CE,29800,2025-07-31T14:30:00
54257,BANKNIFTY 31JUL2025 CE 63300,BANKNIFTY,31JUL2025,CE,63300,2025-07-31T14:30:00
47093,NIFTY 17JUL2025 CE 22450,NIFTY,17JUL2025,CE,22450,2025-07-17T14:30:00
50545,NIFTY 25JUN2026 CE 28000,NIFTY,25JUN2026,CE,28000,2026-06-25T14:30:00
61655,MIDCPNIFTY 26JUN2025 CE 13650,MIDCPNIFTY,26JUN2025,CE,13650,2025-06-26T14:30:00
55326,MIDCPNIFTY 31JUL2025 PE 12875,MIDCPNIFTY,31JUL2025,PE,12875,2025-07-31T14:30:00
69184,FINNIFTY 28AUG2025 PE 22600,FINNIFTY,28AUG2025,PE,22600,2025-08-28T14:30:00
51044,NIFTY 19JUN2025 PE 25700,NIFTY,19JUN2025,PE,25700,2025-06-19T14:30:00
40111,NIFTY 10JUL2025 PE 26350,NIFTY,10JUL2025,PE,26350,2025-07-10T14:30:00
69621,FINNIFTY 28AUG2025 PE 30000,FINNIFTY,28AUG2025,PE,30000,2025-08-28T14:30:00
61872,NIFTY 26JUN2025 PE 19100,NIFTY,26JUN2025,PE,19100,2025-06-26T14:30:00
70437,MIDCPNIFTY 28AUG2025 PE 12425,MIDCPNIFTY,28AUG2025,PE,12425,2025-08-28T14:30:00
37802,NIFTY 25JUN2026 PE 13000,NIFTY,25JUN2026,PE,13000,2026-06-25T14:30:00
40277,MIDCPNIFTY 31JUL2025 CE 15225,MIDCPNIFTY,31JUL2025,CE,15225,2025-07-31T14:30:00
89648,NIFTY 28JUN2029 CE 33000,NIFTY,28JUN2029,CE,33000,2029-06-28T14:30:00
57783,BANKNIFTY 26JUN2025 PE 52900,BANKNIFTY,26JUN2025,PE,52900,2025-06-26T14:30:00
53842,BANKNIFTY 31JUL2025 PE 49600,BANKNIFTY,31JUL2025,PE,49600,2025-07-31T14:30:00
55265,MIDCPNIFTY 31JUL2025 CE 12275,MIDCPNIFTY,31JUL2025,CE,12275,2025-07-31T14:30:00
69199,FINNIFTY 28AUG2025 CE 23400,FINNIFTY,28AUG2025,CE,23400,2025-08-28T14:30:00
54291,BANKNIFTY 31JUL2025 CE 65000,BANKNIFTY,31JUL2025,CE,65000,2025-07-31T14:30:00
66160,BANKNIFTY 28AUG2025 PE 48700,BANKNIFTY,28AUG2025,PE,48700,2025-08-28T14:30:00
45927,NIFTY 31DEC2026 PE 37000,NIFTY,31DEC2026,PE,37000,2026-12-31T14:30:00
47636,BANKNIFTY 26JUN2025 PE 67900,BANKNIFTY,26JUN2025,PE,67900,2025-06-26T14:30:00
54839,FINNIFTY 31JUL2025 CE 27100,FINNIFTY,31JUL2025,CE,27100,2025-07-31T14:30:00
62384,NIFTY 26JUN2025 PE 24700,NIFTY,26JUN2025,PE,24700,2025-06-26T14:30:00
47378,NIFTY 17JUL2025 CE 26600,NIFTY,17JUL2025,CE,26600,2025-07-17T14:30:00
65933,BANKNIFTY 28AUG2025 CE 47600,BANKNIFTY,28AUG2025,CE,47600,2025-08-28T14:30:00
61708,MIDCPNIFTY 26JUN2025 PE 14000,MIDCPNIFTY,26JUN2025,PE,14000,2025-06-26T14:30:00
65557,BANKNIFTY 28AUG2025 CE 41200,BANKNIFTY,28AUG2025,CE,41200,2025-08-28T14:30:00
55503,MIDCPNIFTY 31JUL2025 CE 15700,MIDCPNIFTY,31JUL2025,CE,15700,2025-07-31T14:30:00
68582,FINNIFTY 26JUN2025 PE 26750,FINNIFTY,26JUN2025,PE,26750,2025-06-26T14:30:00
47411,NIFTY 17JUL2025 PE 27200,NIFTY,17JUL2025,PE,27200,2025-07-17T14:30:00
53595,NIFTY 30DEC2027 PE 15000,NIFTY,30DEC2027,PE,15000,2027-12-30T14:30:00
40308,NIFTY 10JUL2025 PE 27900,NIFTY,10JUL2025,PE,27900,2025-07-10T14:30:00
61422,MIDCPNIFTY 26JUN2025 PE 11925,MIDCPNIFTY,26JUN2025,PE,11925,2025-06-26T14:30:00
57855,BANKNIFTY 26JUN2025 CE 56300,BANKNIFTY,26JUN2025,CE,56300,2025-06-26T14:30:00
57289,BANKNIFTY 26JUN2025 PE 29500,BANKNIFTY,26JUN2025,PE,29500,2025-06-26T14:30:00
62135,NIFTY 26JUN2025 CE 21300,NIFTY,26JUN2025,CE,21300,2025-06-26T14:30:00
47386,NIFTY 17JUL2025 CE 26750,NIFTY,17JUL2025,CE,26750,2025-07-17T14:30:00
62267,NIFTY 26JUN2025 CE 23100,NIFTY,26JUN2025,CE,23100,2025-06-26T14:30:00
72523,NIFTY 28AUG2025 PE 28000,NIFTY,28AUG2025,PE,28000,2025-08-28T14:30:00
58732,NIFTY 03JUL2025 PE 26800,NIFTY,03JUL2025,PE,26800,2025-07-03T14:30:00
47482,NIFTY 17JUL2025 PE 28550,NIFTY,17JUL2025,PE,28550,2025-07-17T14:30:00
68602,FINNIFTY 26JUN2025 PE 27750,FINNIFTY,26JUN2025,PE,27750,2025-06-26T14:30:00
59883,FINNIFTY 26JUN2025 CE 25800,FINNIFTY,26JUN2025,CE,25800,2025-06-26T14:30:00
58686,NIFTY 03JUL2025 PE 26200,NIFTY,03JUL2025,PE,26200,2025-07-03T14:30:00
68838,FINNIFTY 26JUN2025 PE 33300,FINNIFTY,26JUN2025,PE,33300,2025-06-26T14:30:00
59278,FINNIFTY 26JUN2025 CE 19200,FINNIFTY,26JUN2025,CE,19200,2025-06-26T14:30:00
65920,BANKNIFTY 28AUG2025 PE 46900,BANKNIFTY,28AUG2025,PE,46900,2025-08-28T14:30:00
58082,BANKNIFTY 26JUN2025 PE 59700,BANKNIFTY,26JUN2025,PE,59700,2025-06-26T14:30:00
37884,NIFTY 28AUG2025 CE 19300,NIFTY,28AUG2025,CE,19300,2025-08-28T14:30:00
53742,BANKNIFTY 31JUL2025 CE 48000,BANKNIFTY,31JUL2025,CE,48000,2025-07-31T14:30:00
72533,NIFTY 28AUG2025 PE 28250,NIFTY,28AUG2025,PE,28250,2025-08-28T14:30:00
69963,MIDCPNIFTY 28AUG2025 CE 9000,MIDCPNIFTY,28AUG2025,CE,9000,2025-08-28T14:30:00
46995,NIFTY 17JUL2025 PE 21100,NIFTY,17JUL2025,PE,21100,2025-07-17T14:30:00
60400,MIDCPNIFTY 26JUN2025 PE 7100,MIDCPNIFTY,26JUN2025,PE,7100,2025-06-26T14:30:00
53730,BANKNIFTY 31JUL2025 PE 47400,BANKNIFTY,31JUL2025,PE,47400,2025-07-31T14:30:00
54385,BANKNIFTY 31JUL2025 CE 69300,BANKNIFTY,31JUL2025,CE,69300,2025-07-31T14:30:00
50990,NIFTY 19JUN2025 PE 24500,NIFTY,19JUN2025,PE,24500,2025-06-19T14:30:00
54147,BANKNIFTY 31JUL2025 CE 59300,BANKNIFTY,31JUL2025,CE,59300,2025-07-31T14:30:00
58894,NIFTY 03JUL2025 CE 28100,NIFTY,03JUL2025,CE,28100,2025-07-03T14:30:00
69093,FINNIFTY 28AUG2025 PE 20900,FINNIFTY,28AUG2025,PE,20900,2025-08-28T14:30:00
58459,BANKNIFTY 26JUN2025 CE 72500,BANKNIFTY,26JUN2025,CE,72500,2025-06-26T14:30:00
70226,MIDCPNIFTY 28AUG2025 PE 11475,MIDCPNIFTY,28AUG2025,PE,11475,2025-08-28T14:30:00
57458,BANKNIFTY 26JUN2025 CE 42500,BANKNIFTY,26JUN2025,CE,42500,2025-06-26T14:30:00
55286,MIDCPNIFTY 31JUL2025 PE 12475,MIDCPNIFTY,31JUL2025,PE,12475,2025-07-31T14:30:00
54918,FINNIFTY 31JUL2025 PE 30400,FINNIFTY,31JUL2025,PE,30400,2025-07-31T14:30:00
62663,BANKNIFTY 25SEP2025 CE 48000,BANKNIFTY,25SEP2025,CE,48000,2025-09-25T14:30:00
72826,NIFTY 28AUG2025 PE 29600,NIFTY,28AUG2025,PE,29600,2025-08-28T14:30:00
55757,NIFTY 31JUL2025 CE 24000,NIFTY,31JUL2025,CE,24000,2025-07-31T14:30:00
51288,NIFTY 19JUN2025 PE 30250,NIFTY,19JUN2025,PE,30250,2025-06-19T14:30:00
61847,NIFTY 26JUN2025 CE 18500,NIFTY,26JUN2025,CE,18500,2025-06-26T14:30:00
55558,NIFTY 31JUL2025 PE 19700,NIFTY,31JUL2025,PE,19700,2025-07-31T14:30:00
60663,MIDCPNIFTY 26JUN2025 CE 9950,MIDCPNIFTY,26JUN2025,CE,9950,2025-06-26T14:30:00
55373,MIDCPNIFTY 31JUL2025 CE 13300,MIDCPNIFTY,31JUL2025,CE,13300,2025-07-31T14:30:00
39121,MIDCPNIFTY 26JUN2025 PE 17800,MIDCPNIFTY,26JUN2025,PE,17800,2025-06-26T14:30:00
43152,BANKNIFTY 31JUL2025 CE 39400,BANKNIFTY,31JUL2025,CE,39400,2025-07-31T14:30:00
65730,BANKNIFTY 28AUG2025 PE 43600,BANKNIFTY,28AUG2025,PE,43600,2025-08-28T14:30:00
55845,NIFTY 03JUL2025 CE 22550,NIFTY,03JUL2025,CE,22550,2025-07-03T14:30:00
39932,NIFTY 10JUL2025 CE 23950,NIFTY,10JUL2025,CE,23950,2025-07-10T14:30:00
67787,NIFTY 28DEC2028 PE 26000,NIFTY,28DEC2028,PE,26000,2028-12-28T14:30:00
47416,NIFTY 17JUL2025 PE 27300,NIFTY,17JUL2025,PE,27300,2025-07-17T14:30:00
35346,NIFTY 30DEC2027 CE 30000,NIFTY,30DEC2027,CE,30000,2027-12-30T14:30:00
40484,NIFTY 10JUL2025 CE 28700,NIFTY,10JUL2025,CE,28700,2025-07-10T14:30:00
71536,NIFTY 28AUG2025 CE 21300,NIFTY,28AUG2025,CE,21300,2025-08-28T14:30:00
39849,NIFTY 10JUL2025 PE 23150,NIFTY,10JUL2025,PE,23150,2025-07-10T14:30:00
71679,NIFTY 28AUG2025 CE 22150,NIFTY,28AUG2025,CE,22150,2025-08-28T14:30:00
55336,MIDCPNIFTY 31JUL2025 PE 12975,MIDCPNIFTY,31JUL2025,PE,12975,2025-07-31T14:30:00
54876,FINNIFTY 31JUL2025 PE 28900,FINNIFTY,31JUL2025,PE,28900,2025-07-31T14:30:00
53535,BANKNIFTY 31JUL2025 CE 40800,BANKNIFTY,31JUL2025,CE,40800,2025-07-31T14:30:00
72856,NIFTY 28AUG2025 CE 29800,NIFTY,28AUG2025,CE,29800,2025-08-28T14:30:00
57817,BANKNIFTY 26JUN2025 CE 54600,BANKNIFTY,26JUN2025,CE,54600,2025-06-26T14:30:00
51200,NIFTY 19JUN2025 PE 28950,NIFTY,19JUN2025,PE,28950,2025-06-19T14:30:00
69793,FINNIFTY 28AUG2025 PE 31800,FINNIFTY,28AUG2025,PE,31800,2025-08-28T14:30:00
57678,BANKNIFTY 26JUN2025 CE 49000,BANKNIFTY,26JUN2025,CE,49000,2025-06-26T14:30:00
69788,FINNIFTY 28AUG2025 CE 31600,FINNIFTY,28AUG2025,CE,31600,2025-08-28T14:30:00
54941,FINNIFTY 31JUL2025 CE 31600,FINNIFTY,31JUL2025,CE,31600,2025-07-31T14:30:00
54413,BANKNIFTY 31JUL2025 CE 72500,BANKNIFTY,31JUL2025,CE,72500,2025-07-31T14:30:00
68501,FINNIFTY 26JUN2025 PE 24750,FINNIFTY,26JUN2025,PE,24750,2025-06-26T14:30:00
54957,FINNIFTY 31JUL2025 CE 32500,FINNIFTY,31JUL2025,CE,32500,2025-07-31T14:30:00
55990,NIFTY 03JUL2025 PE 23000,NIFTY,03JUL2025,PE,23000,2025-07-03T14:30:00
71483,NIFTY 28AUG2025 CE 20600,NIFTY,28AUG2025,CE,20600,2025-08-28T14:30:00
62321,NIFTY 26JUN2025 CE 23300,NIFTY,26JUN2025,CE,23300,2025-06-26T14:30:00
54115,BANKNIFTY 31JUL2025 CE 58000,BANKNIFTY,31JUL2025,CE,58000,2025-07-31T14:30:00
69211,FINNIFTY 28AUG2025 CE 24000,FINNIFTY,28AUG2025,CE,24000,2025-08-28T14:30:00
71694,NIFTY 28AUG2025 PE 22500,NIFTY,28AUG2025,PE,22500,2025-08-28T14:30:00
55209,MIDCPNIFTY 31JUL2025 CE 11725,MIDCPNIFTY,31JUL2025,CE,11725,2025-07-31T14:30:00
68631,FINNIFTY 26JUN2025 PE 28650,FINNIFTY,26JUN2025,PE,28650,2025-06-26T14:30:00
46896,NIFTY 17JUL2025 CE 20350,NIFTY,17JUL2025,CE,20350,2025-07-17T14:30:00
40129,NIFTY 10JUL2025 PE 26550,NIFTY,10JUL2025,PE,26550,2025-07-10T14:30:00
58674,BANKNIFTY 26MAR2026 PE 69000,BANKNIFTY,26MAR2026,PE,69000,2026-03-26T14:30:00
60439,MIDCPNIFTY 26JUN2025 CE 8900,MIDCPNIFTY,26JUN2025,CE,8900,2025-06-26T14:30:00
68573,FINNIFTY 26JUN2025 CE 26350,FINNIFTY,26JUN2025,CE,26350,2025-06-26T14:30:00
54992,MIDCPNIFTY 31JUL2025 CE 8700,MIDCPNIFTY,31JUL2025,CE,8700,2025-07-31T14:30:00
48779,BANKNIFTY 25SEP2025 CE 76500,BANKNIFTY,25SEP2025,CE,76500,2025-09-25T14:30:00
59316,FINNIFTY 26JUN2025 CE 20400,FINNIFTY,26JUN2025,CE,20400,2025-06-26T14:30:00
57975,BANKNIFTY 26JUN2025 PE 58700,BANKNIFTY,26JUN2025,PE,58700,2025-06-26T14:30:00
62210,NIFTY 26JUN2025 PE 22750,NIFTY,26JUN2025,PE,22750,2025-06-26T14:30:00
58779,NIFTY 03JUL2025 PE 27750,NIFTY,03JUL2025,PE,27750,2025-07-03T14:30:00
59311,FINNIFTY 26JUN2025 PE 20200,FINNIFTY,26JUN2025,PE,20200,2025-06-26T14:30:00
62540,NIFTY 26JUN2025 PE 27100,NIFTY,26JUN2025,PE,27100,2025-06-26T14:30:00
55441,MIDCPNIFTY 31JUL2025 CE 14125,MIDCPNIFTY,31JUL2025,CE,14125,2025-07-31T14:30:00
57452,BANKNIFTY 26JUN2025 CE 42200,BANKNIFTY,26JUN2025,CE,42200,2025-06-26T14:30:00
57832,BANKNIFTY 26JUN2025 PE 55000,BANKNIFTY,26JUN2025,PE,55000,2025-06-26T14:30:00
59161,NIFTY 03JUL2025 CE 29700,NIFTY,03JUL2025,CE,29700,2025-07-03T14:30:00
54369,BANKNIFTY 31JUL2025 CE 68500,BANKNIFTY,31JUL2025,CE,68500,2025-07-31T14:30:00
71661,NIFTY 28AUG2025 CE 21700,NIFTY,28AUG2025,CE,21700,2025-08-28T14:30:00
70855,MIDCPNIFTY 28AUG2025 CE 13875,MIDCPNIFTY,28AUG2025,CE,13875,2025-08-28T14:30:00
71681,NIFTY 28AUG2025 CE 22200,NIFTY,28AUG2025,CE,22200,2025-08-28T14:30:00
55338,MIDCPNIFTY 31JUL2025 PE 13000,MIDCPNIFTY,31JUL2025,PE,13000,2025-07-31T14:30:00
67796,NIFTY 28DEC2028 CE 31000,NIFTY,28DEC2028,CE,31000,2028-12-28T14:30:00
47242,NIFTY 17JUL2025 PE 24450,NIFTY,17JUL2025,PE,24450,2025-07-17T14:30:00
61343,MIDCPNIFTY 26JUN2025 CE 11675,MIDCPNIFTY,26JUN2025,CE,11675,2025-06-26T14:30:00
35095,BANKNIFTY 26JUN2025 CE 35900,BANKNIFTY,26JUN2025,CE,35900,2025-06-26T14:30:00
65747,BANKNIFTY 28AUG2025 CE 44500,BANKNIFTY,28AUG2025,CE,44500,2025-08-28T14:30:00
35033,BANKNIFTY 28AUG2025 CE 70700,BANKNIFTY,28AUG2025,CE,70700,2025-08-28T14:30:00
49324,MIDCPNIFTY 26JUN2025 PE 14875,MIDCPNIFTY,26JUN2025,PE,14875,2025-06-26T14:30:00
61563,MIDCPNIFTY 26JUN2025 CE 12525,MIDCPNIFTY,26JUN2025,CE,12525,2025-06-26T14:30:00
37536,MIDCPNIFTY 26JUN2025 CE 13825,MIDCPNIFTY,26JUN2025,CE,13825,2025-06-26T14:30:00
54704,FINNIFTY 31JUL2025 PE 22000,FINNIFTY,31JUL2025,PE,22000,2025-07-31T14:30:00
72338,NIFTY 28AUG2025 CE 27050,NIFTY,28AUG2025,CE,27050,2025-08-28T14:30:00
55232,MIDCPNIFTY 31JUL2025 PE 11950,MIDCPNIFTY,31JUL2025,PE,11950,2025-07-31T14:30:00
57646,BANKNIFTY 26JUN2025 CE 47300,BANKNIFTY,26JUN2025,CE,47300,2025-06-26T14:30:00
57704,BANKNIFTY 26JUN2025 PE 50100,BANKNIFTY,26JUN2025,PE,50100,2025-06-26T14:30:00
40127,NIFTY 10JUL2025 PE 26500,NIFTY,10JUL2025,PE,26500,2025-07-10T14:30:00
53859,BANKNIFTY 31JUL2025 CE 50100,BANKNIFTY,31JUL2025,CE,50100,2025-07-31T14:30:00
54907,NIFTY 03JUL2025 CE 20550,NIFTY,03JUL2025,CE,20550,2025-07-03T14:30:00
55343,MIDCPNIFTY 31JUL2025 CE 13075,MIDCPNIFTY,31JUL2025,CE,13075,2025-07-31T14:30:00
70409,MIDCPNIFTY 28AUG2025 CE 12100,MIDCPNIFTY,28AUG2025,CE,12100,2025-08-28T14:30:00
68900,FINNIFTY 26JUN2025 PE 33600,FINNIFTY,26JUN2025,PE,33600,2025-06-26T14:30:00
62443,NIFTY 26JUN2025 CE 25950,NIFTY,26JUN2025,CE,25950,2025-06-26T14:30:00
55582,NIFTY 31JUL2025 PE 20250,NIFTY,31JUL2025,PE,20250,2025-07-31T14:30:00
51069,NIFTY 19JUN2025 CE 26350,NIFTY,19JUN2025,CE,26350,2025-06-19T14:30:00
62892,NIFTY 26JUN2025 CE 28850,NIFTY,26JUN2025,CE,28850,2025-06-26T14:30:00
55413,MIDCPNIFTY 31JUL2025 CE 13800,MIDCPNIFTY,31JUL2025,CE,13800,2025-07-31T14:30:00
68273,BANKNIFTY 28AUG2025 PE 72500,BANKNIFTY,28AUG2025,PE,72500,2025-08-28T14:30:00
54770,FINNIFTY 31JUL2025 PE 25300,FINNIFTY,31JUL2025,PE,25300,2025-07-31T14:30:00
62435,BANKNIFTY 25SEP2025 CE 45000,BANKNIFTY,25SEP2025,CE,45000,2025-09-25T14:30:00
58923,NIFTY 03JUL2025 PE 28500,NIFTY,03JUL2025,PE,28500,2025-07-03T14:30:00
54211,BANKNIFTY 31JUL2025 CE 61300,BANKNIFTY,31JUL2025,CE,61300,2025-07-31T14:30:00
39944,NIFTY 10JUL2025 CE 24150,NIFTY,10JUL2025,CE,24150,2025-07-10T14:30:00
55595,NIFTY 31JUL2025 CE 20550,NIFTY,31JUL2025,CE,20550,2025-07-31T14:30:00
45968,NIFTY 30DEC2027 CE 34000,NIFTY,30DEC2027,CE,34000,2027-12-30T14:30:00
62385,NIFTY 26JUN2025 CE 24750,NIFTY,26JUN2025,CE,24750,2025-06-26T14:30:00
55281,MIDCPNIFTY 31JUL2025 CE 12450,MIDCPNIFTY,31JUL2025,CE,12450,2025-07-31T14:30:00
66528,BANKNIFTY 28AUG2025 PE 52900,BANKNIFTY,28AUG2025,PE,52900,2025-08-28T14:30:00
66476,BANKNIFTY 28AUG2025 PE 52700,BANKNIFTY,28AUG2025,PE,52700,2025-08-28T14:30:00
59766,FINNIFTY 26JUN2025 PE 23000,FINNIFTY,26JUN2025,PE,23000,2025-06-26T14:30:00
55325,MIDCPNIFTY 31JUL2025 CE 12875,MIDCPNIFTY,31JUL2025,CE,12875,2025-07-31T14:30:00
39721,NIFTY 10JUL2025 PE 21050,NIFTY,10JUL2025,PE,21050,2025-07-10T14:30:00
66192,BANKNIFTY 28AUG2025 PE 50200,BANKNIFTY,28AUG2025,PE,50200,2025-08-28T14:30:00
60522,MIDCPNIFTY 26JUN2025 CE 9400,MIDCPNIFTY,26JUN2025,CE,9400,2025-06-26T14:30:00
55203,MIDCPNIFTY 31JUL2025 CE 11650,MIDCPNIFTY,31JUL2025,CE,11650,2025-07-31T14:30:00
71155,MIDCPNIFTY 28AUG2025 CE 15700,MIDCPNIFTY,28AUG2025,CE,15700,2025-08-28T14:30:00
55546,NIFTY 31JUL2025 PE 19400,NIFTY,31JUL2025,PE,19400,2025-07-31T14:30:00
55774,NIFTY 31JUL2025 PE 24350,NIFTY,31JUL2025,PE,24350,2025-07-31T14:30:00
66874,BANKNIFTY 28AUG2025 CE 56700,BANKNIFTY,28AUG2025,CE,56700,2025-08-28T14:30:00
47269,NIFTY 17JUL2025 CE 24900,NIFTY,17JUL2025,CE,24900,2025-07-17T14:30:00
62420,NIFTY 26JUN2025 PE 25450,NIFTY,26JUN2025,PE,25450,2025-06-26T14:30:00
40601,NIFTY 10JUL2025 PE 29100,NIFTY,10JUL2025,PE,29100,2025-07-10T14:30:00
71709,NIFTY 28AUG2025 CE 22700,NIFTY,28AUG2025,CE,22700,2025-08-28T14:30:00
55442,MIDCPNIFTY 31JUL2025 PE 14125,MIDCPNIFTY,31JUL2025,PE,14125,2025-07-31T14:30:00
39811,NIFTY 10JUL2025 PE 22450,NIFTY,10JUL2025,PE,22450,2025-07-10T14:30:00
40518,NIFTY 10JUL2025 CE 28900,NIFTY,10JUL2025,CE,28900,2025-07-10T14:30:00
65314,BANKNIFTY 28AUG2025 CE 36000,BANKNIFTY,28AUG2025,CE,36000,2025-08-28T14:30:00
57362,BANKNIFTY 26JUN2025 CE 38900,BANKNIFTY,26JUN2025,CE,38900,2025-06-26T14:30:00
50730,NIFTY 19JUN2025 PE 20550,NIFTY,19JUN2025,PE,20550,2025-06-19T14:30:00
57664,BANKNIFTY 26JUN2025 CE 48300,BANKNIFTY,26JUN2025,CE,48300,2025-06-26T14:30:00
57396,BANKNIFTY 26JUN2025 CE 40100,BANKNIFTY,26JUN2025,CE,40100,2025-06-26T14:30:00
54284,BANKNIFTY 31JUL2025 PE 64600,BANKNIFTY,31JUL2025,PE,64600,2025-07-31T14:30:00
51248,NIFTY 19JUN2025 PE 29600,NIFTY,19JUN2025,PE,29600,2025-06-19T14:30:00
69357,FINNIFTY 28AUG2025 PE 25300,FINNIFTY,28AUG2025,PE,25300,2025-08-28T14:30:00
54283,BANKNIFTY 31JUL2025 CE 64600,BANKNIFTY,31JUL2025,CE,64600,2025-07-31T14:30:00
